Filename,Additional Info,Target Directory
TRT00001573,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00002553,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00002579,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001567,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001568,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001569,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001570,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001571,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001798,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001563,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001572,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001628,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001632,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001629,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00001631,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00002706,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00014393,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00014394,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00014395,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (?)
TRT00020160,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020162,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020183,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020185,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020187,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020189,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020191,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020193,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020195,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020199,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020203,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020208,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020210,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020214,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020237,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020239,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020241,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020369,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020372,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020391,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020393,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020395,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020397,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020399,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020136,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020159,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020161,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020182,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020184,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020186,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020188,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020190,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020192,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020194,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020198,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020202,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020206,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020207,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020209,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020236,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020238,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020240,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020312,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020315,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020316,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020319,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020328,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020329,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020331,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020332,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020343,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020344,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020346,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020368,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020371,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020389,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020390,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020392,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020394,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020396,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020398,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020400,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020401,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020402,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00001630,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00028664,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,Crataegus suksdorfii (Sarg.) Kruschke (cf.)
TRT00020212,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020283,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020519,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020520,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020523,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020525,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020526,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020533,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020534,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020535,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020540,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00020541,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00021170,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00021175,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00021176,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00021181,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00021187,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Douglasianae Rehder,indet.
TRT00000265,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus chrysocarpa Ashe × C. douglasii Lindley (?)
TRT00000268,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus chrysocarpa Ashe × C. douglasii Lindley (?)
TRT00003605,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003640,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003641,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003634,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003630,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003631,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003642,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003608,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003593,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003594,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003595,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003596,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003597,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003598,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003599,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003600,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003601,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003602,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003603,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003604,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003606,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003607,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003609,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003610,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003611,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003612,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003613,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003614,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003615,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003616,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003617,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003618,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003619,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003620,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003621,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003622,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003623,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003624,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003625,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003626,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003627,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003628,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003629,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003632,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003633,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003635,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003636,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003637,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003638,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003639,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00003643,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00012366,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus purpurella J.B. Phipps & O'Kennon
TRT00001926,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003557,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00001925,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003558,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003588,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003589,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003575,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003576,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003577,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
